,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1788,The Goo Goo Dolls,Iris,0rcY1S7M8h1lpCAcS2KF68,29,0.315,0.715,11,-8.072,0,0.0362,0.00127,8.09e-06,0.0942,0.497,155.886,289533,3
1789,Edwin McCain,I'll Be,5K7AMlpc4796JRWXb26nCV,70,0.371,0.609,11,-5.524,1,0.0295,0.386,0.0,0.104,0.426,136.526,266533,3
1790,Nickelback,Far Away,1EFddFVisHbqCHah6oBlhD,51,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,238173,4
1791,Avril Lavigne,When You're Gone,54JKnDB3CzVu8wNAOM27BI,72,0.457,0.719,4,-3.921,0,0.0323,0.191,0.0,0.228,0.168,142.034,240493,4
1792,Adele,Make You Feel My Love,273QnyCvJB65rScHJ1nPZb,79,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,212040,3
1793,The Script,Six Degrees of Separation,0Sayb1EWTywPttwJo7zjBt,59,0.517,0.828,4,-4.223,1,0.0493,0.156,0.0,0.901,0.516,147.956,232253,4
1794,Lady Gaga,Million Reasons,7dZ1Odmx9jWIweQSatnRqo,79,0.666,0.423,0,-8.012,1,0.043,0.494,0.0,0.106,0.154,129.89,205280,4
1795,Taylor Swift,Back To December,5l6GqSxplqnZbLg0LTPQeG,72,0.517,0.606,2,-5.797,1,0.0289,0.0202,0.0,0.324,0.296,141.929,293040,4
1796,Pearl Jam,Last Kiss,0QnONzv3TvHAWk294h6DaQ,72,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,4
1797,Sting,Shape Of My Heart,6CKoWCWAqEVWVjpeoJXyNH,75,0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,279227,4
1798,Troye Sivan,YOUTH,0nhBKubnVz9yFNNprBniWz,73,0.628,0.737,7,-4.437,1,0.041,0.0625,0.0,0.0777,0.592,91.507,185194,4
1799,Olivia Rodrigo,brutal,6SRsiMl7w1USE4mFqrOhHC,84,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,4
1800,Troye Sivan,Dance To This (feat. Ariana Grande),2NjO87HyT80fsgejd3PLYW,71,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,4
1801,Tate McRae,working,31sSFHIe4NaxltVFOEIcTa,76,0.783,0.435,7,-7.78,1,0.0588,0.282,0.0,0.0833,0.512,106.974,210220,4
1802,Little Mix,Confetti (feat. Saweetie),40JjCZcdzT9ldZk5DhFqdZ,69,0.733,0.643,9,-6.45,0,0.053,0.178,0.0,0.0609,0.485,107.088,185375,4
1803,Conan Gray,Overdrive,3QyoC6OvQUmpQwQZ18iaTs,75,0.568,0.788,5,-6.28,1,0.0377,0.0101,0.0,0.141,0.46,104.959,183070,4
1804,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,77,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
1805,WILLOW,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,84,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4
1806,Tate McRae,r u ok,7rq1zCf90CnU7OalBLIgNp,72,0.666,0.593,2,-5.905,1,0.0373,0.318,0.0,0.414,0.329,140.013,185850,4
1807,Nessa Barrett,i hope ur miserable until ur dead,4ka1FkKAMde6dQAFFMXKac,78,0.706,0.544,2,-7.275,1,0.0306,0.0273,0.0,0.087,0.477,115.935,177583,4
1808,Labrinth,Formula,6EtKlIQmGPB9SX8UjDJG5s,87,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870,4
1809,Olivia Rodrigo,Wondering - Ashlyn & Nini Piano Version,7tEjgbNfxXdxDvA9GQA1j2,53,0.607,0.362,6,-7.577,1,0.041,0.879,0.0,0.12,0.445,130.72,150307,4
1810,LANY,ILYSB,2btKtacOXuMtC9WjcNRvAA,71,0.636,0.623,5,-7.016,1,0.0603,0.468,0.00453,0.351,0.389,100.026,211150,4
1811,Alessia Cara,Best Days,3z1DnGBH2uhlDekJr0YVzQ,67,0.518,0.318,6,-11.727,1,0.0749,0.875,4.21e-06,0.13,0.227,77.594,211838,4
1812,Conan Gray,Maniac,5luB0CY6Gsobgob9BHWlNg,41,0.629,0.638,8,-5.46,1,0.0434,0.00162,0.0,0.354,0.492,108.053,185773,4
1813,Lorde,Royals,2dLLR6qlu5UJ5gk0dKz0h3,80,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,190185,4
1814,Troye Sivan,Angel Baby,2m6Ko3CY1qXNNja8AlugNc,77,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,220780,4
1815,Olivia Rodrigo,"Just for a Moment - From ""High School Musical: The Musical: The Series""",5Yc2A0YtK6PaXT8J1MQ0Rd,65,0.519,0.503,2,-6.239,1,0.0442,0.215,0.0,0.148,0.364,89.174,197320,4
1816,Conan Gray,Lookalike,4K3gM7kzX4POAfrs71HomN,73,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,220867,4
1817,Harry Styles,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,83,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4
1818,LANY,Malibu Nights,0Eqg0CQ7bK3RQIMPw1A7pl,77,0.559,0.422,11,-11.89,1,0.195,0.701,1.99e-06,0.0853,0.191,74.002,286928,4
1819,Harry Styles,Kiwi,33SNO8AaciGbNaQFkxvPrW,80,0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,176387,4
1820,One Direction,Drag Me Down,2K87XMYnUMqLcX3zvtAF4G,82,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,4
1821,Noah Cyrus,Lonely,6U1iuA5QfzYRPJxvdcxqtf,73,0.53,0.281,5,-8.274,1,0.0577,0.798,0.0,0.0928,0.341,122.442,144377,4
1822,Chase Atlantic,Slow Down,5lT5IZWW3JQErXELJpQgJ9,80,0.477,0.788,10,-4.46,1,0.0362,0.0183,1.78e-06,0.294,0.255,129.967,212093,4
1823,Little Mix,Love (Sweet Love),1kSfwOauMxFm9cgYiNfsiL,65,0.696,0.914,8,-2.907,0,0.0536,0.0166,0.0,0.183,0.85,108.032,220969,4
1824,Nelly Furtado,Promiscuous,2gam98EZKrF9XuOkU13ApN,84,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
1825,Charli XCX,Good Ones,6PZpNMstpIiRenGK5UyG5D,76,0.764,0.672,7,-5.947,0,0.0293,0.072,3.32e-06,0.0806,0.789,129.049,136614,4
1826,Cheryl,Call My Name,5o7TXypciBNWzWLE6Hdzuz,62,0.696,0.94,8,-3.498,1,0.064,0.00272,1.34e-06,0.0987,0.7,128.005,207976,4
1827,Nelly Furtado,Maneater - Radio Version,1c3mgJu23QqajyOV7isUXc,59,0.806,0.783,6,-4.565,1,0.0601,0.0652,0.00264,0.209,0.874,132.749,198320,4
1828,Britney Spears,Circus,7jk7gqyEonmVVYahZN5zhW,77,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4
1829,Bee Gees,Stayin Alive,5ubvP9oKmxLUVq506fgLhk,80,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373,4
1830,Madonna,Into the Groove,2m0M7YqCy4lXfedh18qd8N,67,0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,285093,4
1831,The Carters,APESHIT,62GXGpd73vslqIBHq8XqOx,66,0.706,0.785,2,-6.475,1,0.271,0.0131,0.0,0.164,0.377,160.033,264853,4
1832,Beyoncé,ALREADY,6tgEc2O1uFHcZDKPoo6PC8,67,0.647,0.732,2,-5.846,1,0.0891,0.0846,0.0,0.597,0.548,67.295,222529,3
1833,Beyoncé,7/11,02M6vucOvmRfMxTXDUwRXu,72,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,213507,4
1834,Ariana Grande,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,79,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,4
1835,Doja Cat,Tia Tamera (feat. Rico Nasty),1uNePI826aqh9uC9pgbeHU,78,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,211013,4
1836,City Girls,Act Up,4RcjGhxbNXdTmwnp3OkhS3,16,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4
1837,Azealia Banks,Luxury,7IzN1BfaQ8fmTHYPRPhNws,72,0.689,0.91,8,-6.808,1,0.184,0.0196,1.81e-05,0.272,0.569,121.988,168097,4
1838,Madonna,Girl Gone Wild,3ZfMci7n6qk9nRodX8BfIb,58,0.697,0.598,8,-5.883,0,0.0708,0.0331,5.98e-06,0.318,0.606,131.967,223067,4
1839,M.I.A.,Bad Girls,3vh4UVXsvtMCfpOzVCIR4F,45,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,227520,4
1840,Robbie Williams,Rock DJ,7oQSevUCbYs4QawXTHQVV1,57,0.712,0.762,7,-4.307,1,0.0326,0.026,0.0,0.0981,0.842,103.032,260560,4
1841,Britney Spears,If U Seek Amy,2hdy9Wt9qp7M7d0U3ossu2,72,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,216520,4
1842,Kylie Minogue,Real Groove - Studio 2054 Remix,3MySeyJCAKyPkTRvlvq7gm,57,0.767,0.643,5,-6.178,0,0.0387,0.0052,0.0138,0.18,0.699,119.981,262893,4
1843,White Lies,E.S.T.,32yGuoYhYYuKMEmPlbPRA5,44,0.334,0.791,10,-4.763,0,0.0348,1.5e-05,0.0431,0.202,0.309,164.512,301813,3
1844,WILDES,Ghost,4Cwb7KkGT3Ipm8Jp1V9yxu,36,0.374,0.509,6,-9.457,0,0.048,0.0457,0.00263,0.1,0.112,135.068,231272,4
1845,Dean Lewis,Waves - Acoustic,78wMD0pLwum3Xmm76VMQel,53,0.414,0.191,2,-11.421,1,0.0531,0.95,0.0,0.109,0.19,88.687,248176,4
1846,GREYCOATS,"Watchman, What Is Left of the Night?",3D4RBo0vXHaICoGmKnc0dk,18,0.534,0.339,9,-12.073,0,0.0296,0.875,0.000626,0.0886,0.0784,134.996,313733,4
1847,Badly Drawn Boy,In Safe Hands,5sbi5hT7PXsHlUadnYBXaD,31,0.231,0.354,7,-16.5,1,0.0355,0.634,0.907,0.113,0.171,84.296,241747,4
1848,Gotye,Smoke And Mirrors,0v0MyMYAvqxJuOm5TwSkZE,33,0.576,0.894,10,-6.268,0,0.0737,0.0969,0.242,0.294,0.637,186.361,313187,3
1849,Turin Brakes,Dark On Fire,5i5hcjrIvYicjrol4ACcb9,14,0.39,0.366,11,-10.299,0,0.03,0.437,5.49e-05,0.139,0.212,90.919,285733,4
1850,Jacob Banks,Unknown (To You),4jDDaKTqcZQWvgubuW6N7l,63,0.367,0.538,8,-5.121,0,0.0421,0.895,0.000581,0.149,0.274,129.092,233160,4
1851,Jacob Banks,Worthy,0lUt61v9PK6Qrl0GjkTXAw,49,0.675,0.483,0,-8.095,0,0.0301,0.701,7.99e-06,0.115,0.358,120.19,197701,4
1852,Gotye,Hearts A Mess,0rMNCCgt2KCOLlBeWJbGCD,49,0.772,0.526,5,-9.481,0,0.0346,0.0633,0.292,0.172,0.568,125.023,365373,4
1853,The Pierces,Three Wishes,3JqlvBYHgdJE7le7eVueuQ,40,0.4,0.371,2,-8.397,0,0.0263,0.103,0.0321,0.146,0.188,83.908,221880,4
1854,Sia,I'm In Here,3R2FxfQsTs5Ei2twCe339s,53,0.564,0.784,4,-5.347,0,0.0568,0.0582,1.03e-05,0.114,0.324,147.82,221320,4
1855,Kings of Leon,Closer,1O8d2pWtBclzuY3FctBPVa,68,0.398,0.768,11,-4.624,0,0.0392,0.469,2.02e-05,0.106,0.235,108.685,237480,5
1856,Bloc Party,Signs,6sJqChpMdTKkD94uEoDNoE,44,0.616,0.631,1,-9.75,0,0.0288,0.0229,0.387,0.093,0.247,117.95,279853,4
1857,Death Cab for Cutie,The Ice Is Getting Thinner,204974mkLcxFNtq6EXLsJx,44,0.362,0.138,0,-12.201,1,0.0421,0.847,0.000468,0.11,0.0752,79.425,225200,3
1858,SYML,Where's My Love - Piano Solo,59lUvVUixyLmC3u9kSIU1Y,59,0.539,0.051,3,-16.503,1,0.0587,0.989,0.928,0.127,0.134,180.006,274493,4
1859,Princess One Point Five,With Light There is Hope - original,38ZzheGI1rYxMtVaKKsHDF,14,0.204,0.292,5,-13.827,1,0.0332,0.204,0.668,0.078,0.14,89.411,310573,4
1860,Post Malone,Motley Crew,40uMIn2zJLAQhNXghRjBed,83,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4
1861,Lewis Capaldi,Hold Me While You Wait,60iSKGrGazRzICtMjADNSM,79,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,4
1862,t.A.T.u.,All The Things She Said,4bJygwUKrRgq1stlNXcgMg,85,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,4
1863,Gwen Stefani,Hollaback Girl,0eqH0ALoDQevq59YcQ53KE,73,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853,4
1864,Gwen Stefani,Rich Girl,2oxtQ84p1j5GmyzmD50Lq0,71,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213,4
1865,Nelly Furtado,Promiscuous - Radio Edit,1EJZM0f0afU0TxZDAypixL,47,0.787,0.979,10,-4.499,0,0.0442,0.086,1.63e-05,0.385,0.847,114.298,221413,4
1866,Cher,Believe,6MiNZJ178L6ypTnBt2G4BJ,40,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027,4
1867,Kylie Minogue,A Second to Midnight,3YY9Yu1JsgVfF1lOXEenq9,65,0.803,0.764,5,-5.233,1,0.0387,0.0339,0.000703,0.206,0.614,122.014,207987,4
1868,Jessie Ware,What’s Your Pleasure?,2ZcwbSYqc8RfPGMMXTIdb0,60,0.672,0.798,11,-8.465,0,0.0392,0.0182,0.73,0.154,0.597,115.002,278027,4
1869,Nelly Furtado,Intro/Promiscuous,30UNDv108YstCmbSO5THt5,51,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
1870,Madonna,Material Girl,22sLuJYcvZOSoLLRYev1s5,74,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280,4
1871,Gwen Stefani,What You Waiting For?,0ny5zITdmyNwyTPVzRGscU,64,0.676,0.948,5,-2.557,1,0.0628,0.0509,8.19e-06,0.384,0.731,136.027,221227,4
1872,Kylie Minogue,Magic,0I4658wYMK45Ffx1IlKRjG,63,0.732,0.782,0,-4.844,1,0.03,0.0268,9.94e-06,0.106,0.655,106.048,250680,4
1873,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,4ZOyH6KjomjlqCz3oFqglr,67,0.844,0.754,6,-5.46,1,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,187840,4
1874,Madonna,Bitch I'm Madonna,2bZMOs3RjmhhGca6MEzjyl,62,0.722,0.63,3,-5.784,0,0.132,0.0485,0.000294,0.179,0.519,150.023,227480,4
1875,Melanie C,I Turn To You,1Le4SDanBrX8OtmnnyTNrh,58,0.522,0.803,1,-5.825,1,0.0327,0.00117,0.00167,0.31,0.0783,135.205,352173,4
1876,Black Sabbath,Changes,4MpIwDaZdFLafMDcAx4k4q,58,0.289,0.238,0,-12.244,1,0.0326,0.0421,2.73e-05,0.109,0.187,81.264,282493,3
1877,Faith No More,Epic,4h7bZNHnYP2umOomPbnfxG,54,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,4
1878,Black Sabbath,Children of the Sea - 2009 Remaster,1aKnwOBWSAgUXH8yHaECPX,46,0.424,0.645,6,-10.09,1,0.0319,0.0128,0.000139,0.191,0.354,142.051,335213,4
1879,Black Sabbath,Solitude,0y1eaipbcP50xp6WLgJtuv,54,0.307,0.024,7,-28.353,0,0.0411,0.831,0.758,0.12,0.524,109.732,301640,3
1880,Pearl Jam,Yellow Ledbetter,5ujavRJ7Mdjg8IEUoWlLCo,50,0.482,0.472,4,-5.802,1,0.0336,0.261,5.08e-05,0.17,0.299,138.705,300827,4
1881,Pearl Jam,Alive,1L94M3KIu7QluZe63g64rv,78,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,4
1882,Pearl Jam,Even Flow,6QewNVIDKdSl8Y3ycuHIei,77,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,4
1883,Pearl Jam,Rearviewmirror (Remastered),5XtyytAig4m3HkO2XXaL9l,59,0.373,0.961,11,-5.387,0,0.0657,0.00146,0.000374,0.351,0.437,158.863,283467,4
1884,Pearl Jam,Just Breathe,6i81qFkru6Kj1IEsB7KNp2,71,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,215853,4
1885,Pearl Jam,Animal (Remastered),2EzaNI2kE2AoBfJ8mRZLSJ,56,0.493,0.955,7,-4.985,1,0.0628,7.52e-05,3.11e-06,0.0495,0.473,106.088,167520,4
1886,The Presidents Of The United States Of America,Lump,0BkfgzhxeFtLBbmTjbPJ97,45,0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.864,142.726,134200,4
1887,Soundgarden,Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,78,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587,4
1888,Temple Of The Dog,Hunger Strike - 25th Anniversary Mix,3CtphwpjC0XjIVpLFvGiQR,61,0.384,0.735,7,-6.522,1,0.0317,0.0252,2.76e-05,0.114,0.312,137.834,246267,4
1889,Jerry Cantrell,Cut You In,0ecuZefr04QYl0cGpT53Nz,53,0.632,0.742,10,-6.785,1,0.0342,0.225,0.00115,0.138,0.725,119.509,203000,4
1890,Nirvana,All Apologies,1Ic9pKxGSJGM0LKeqf6lGe,71,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,233173,4
1891,Screaming Trees,Nearly Lost You,7qzFXUvBk7lELXuxVREypV,56,0.166,0.971,7,-5.231,1,0.119,3.84e-05,6.15e-05,0.21,0.434,202.234,247093,4
1892,Mother Love Bone,Crown Of Thorns,3UhOnJHr4XYGgFLoQE9JFt,49,0.364,0.414,4,-14.011,0,0.0298,0.146,1.15e-06,0.0975,0.458,139.116,382533,4
1893,Britney Spears,Womanizer,4fixebDZAVToLbUCuEloa2,79,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,224400,4
1894,Kim Petras,There Will Be Blood,75HFFq9W7Em0dTBG8QeGcT,57,0.563,0.879,0,-4.735,0,0.0907,0.00125,1.76e-05,0.166,0.602,107.013,197652,4
1895,Madonna,Express Yourself - MDNA World Tour / Live 2012,06eCNF0leXbSBt8VRYIRBG,33,0.669,0.985,11,-3.642,1,0.0762,0.00783,0.0571,0.414,0.477,115.261,246013,4
1896,Gwen Stefani,The Sweet Escape,07K4GcCDSTiXUF5ssyTRUM,73,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,4
1897,Blondie,Heart Of Glass,4v2rkl1mC3zVAz0nXMx9r4,65,0.77,0.654,4,-6.108,1,0.0361,0.0539,0.00047,0.0819,0.685,114.82,229423,4
1898,Madonna,Vogue,7j5TIXPi0cCbSSqItmbyZy,63,0.748,0.84,6,-7.701,1,0.0421,0.00348,0.00647,0.44,0.304,115.997,317080,4
1899,Britney Spears,I Wanna Go,5cCAZS9VhLGEDV4NCfieeg,68,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267,4
1900,The Pussycat Dolls,Don't Cha - Main Mix,6f3Nk824p6r8pjvZgEbvJJ,5,0.886,0.564,8,-5.577,1,0.115,0.00658,0.0,0.278,0.601,119.982,288373,4
1901,Sugababes,Round Round,1HjkkrxmwMqe0D4bhG4plL,39,0.733,0.843,6,-4.351,0,0.0339,0.00227,6.25e-06,0.102,0.76,126.591,237133,4
1902,Ricky Martin,She Bangs - English Version,1uPrIHgYztXSkkcts9jet8,62,0.63,0.95,1,-4.012,1,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,280627,4
1903,Madonna,Like a Virgin,1ZPlNanZsJSPK5h9YZZFbZ,73,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,218627,4
1904,Britney Spears,Work Bitch,3KliPMvk1EvFZu9cvkj8p1,73,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,247960,4
1905,Madonna,Get Together,1AQQ9DdpEemMVTHNz4eG9a,55,0.364,0.71,9,-7.428,0,0.0972,0.00489,0.00315,0.0747,0.284,123.902,315467,4
1906,Khalid,New Normal,2CIYemjFXdmCWpJnfbtrD6,72,0.39,0.534,0,-9.575,1,0.0709,0.0807,0.0,0.184,0.244,92.047,198765,4
1907,Billie Eilish,Happier Than Ever - Edit,32BeYxKPrig1LefHsC0Xuo,87,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444,3
1908,Katy Perry,Harleys In Hawaii,5nCthAh3jt4xKuLJAifAaR,80,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,185815,4
1909,Coldplay,Yellow,3AJwUDP919kvQ9QcozQPxg,88,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4
1910,LÉON,Hope Is A Heartache,3w1P8nwsVi9vxrGvxYLzAC,69,0.468,0.495,5,-6.634,1,0.0822,0.429,0.0,0.305,0.235,171.4,201401,4
1911,Sam Smith,Forgive Myself,5wHRQRy339ghP31x0hUWcQ,58,0.758,0.155,3,-10.252,1,0.0447,0.917,0.0,0.116,0.207,122.026,220237,4
1912,Little Mix,Love Me or Leave Me,1n73Qe6oEprLsUNHXET2pb,75,0.437,0.351,6,-6.823,0,0.0313,0.566,0.0,0.0888,0.383,68.659,206494,4
1913,Anson Seabra,Walked Through Hell,6c7N5N7amAOpeMykjlovjI,73,0.508,0.404,10,-11.092,1,0.0788,0.664,0.0,0.104,0.129,81.713,216865,4
1914,Sia,Helium (Sia vs. David Guetta & Afrojack),2ludbmtPoyCPe2K08fAlFl,59,0.542,0.587,4,-6.145,1,0.035,0.0977,0.0,0.2,0.243,136.915,237372,4
1915,FLETCHER,girls girls girls,6eutgX6jfXAsjTXgQtCtYV,69,0.649,0.478,0,-8.834,1,0.156,0.658,0.0,0.131,0.468,139.859,161247,4
1916,Freya Ridings,Lost Without You,3C5J4wBnhT2O8oqwXdaSxQ,59,0.451,0.135,6,-9.277,1,0.0404,0.936,0.0,0.0658,0.107,95.348,225853,4
1917,Noah Cyrus,July (feat. Leon Bridges),3V0nnQhqvbE3JmiDdnzQFQ,75,0.708,0.211,9,-9.603,0,0.0424,0.853,0.0,0.131,0.362,72.5,152280,4
1918,FLETCHER,Healing,2jgq1RlYLt4FZldm4KAfj2,68,0.572,0.621,2,-7.298,1,0.0336,0.543,2.19e-06,0.124,0.35,159.989,187544,4
1919,Ariana Grande,positions,35mvY5S1H3J2QZyna3TFe0,88,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,172325,4
1920,Olivia O'Brien,hate u love u,6ATgDc6e4sPn84hvJsAmPt,78,0.407,0.416,6,-8.915,0,0.174,0.656,0.0,0.0981,0.246,176.947,175467,4
1921,Labrinth,Forever,6potEImiklXkwD9qFzpu15,82,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,0.197,79.983,202536,4
1922,Labrinth,Planning Date,51Xc6Fru1kHDDBv93BZaxE,65,0.42,0.0731,11,-15.852,0,0.0404,0.918,0.933,0.103,0.326,106.821,101901,3
1923,Labrinth,Home From Rehab,0vLrkHnqxCjeEV5JXEDqN0,63,0.419,0.105,4,-16.521,1,0.0323,0.777,0.899,0.109,0.324,75.522,43421,3
1924,Labrinth,We All Knew,4UV1aekV3mXiKqJewTgGRo,68,0.691,0.233,4,-13.708,0,0.0528,0.898,0.0204,0.104,0.0371,142.022,181163,4
1925,Labrinth,Nate Growing Up,4iddJAOsc6U0hJ3krSJAKn,75,0.507,0.441,7,-11.165,1,0.0504,0.0879,0.237,0.0898,0.249,79.016,153890,4
1926,Labrinth,Following Tyler,19vON6uvI3EKgbOz9FSeQP,60,0.757,0.305,9,-11.428,1,0.0991,0.0116,0.875,0.169,0.235,168.434,88166,5
1927,Labrinth,Shy Guy,48KWf6E1ZcmNNpepkGMiSf,63,0.178,0.173,6,-11.498,0,0.0387,0.818,0.851,0.124,0.0996,88.058,85760,3
1928,Labrinth,Say Goodnight,3cVGz4AzXYBJSQz4zGy8F8,61,0.31,0.312,11,-20.849,0,0.0605,0.971,0.963,0.168,0.0366,94.959,43477,4
1929,Labrinth,Kat's Denial,5FPnPYgRXwlbjIagTPiZn4,61,0.621,0.256,8,-16.302,0,0.135,0.585,0.924,0.108,0.123,92.512,90686,4
1930,Labrinth,Slideshow,1uVoEVmDUOSPJamg5r0znQ,59,0.193,0.2,0,-15.413,1,0.0334,0.292,0.819,0.0989,0.257,73.774,56680,4
1931,Labrinth,Family Vacation,6mXywNQnfuVBttZuzQYUKB,11,0.432,0.305,0,-16.165,1,0.0294,0.975,0.992,0.162,0.0966,99.223,22918,3
1932,Labrinth,Grapefruit Diet,5pMf8eTwzohSpwrTA87jut,58,0.49,0.545,4,-14.816,1,0.0326,0.313,0.957,0.116,0.459,112.991,95260,4
1933,Labrinth,Euphoria Funfair,2GGhs1MVvDKTDM9eWVU0WX,59,0.671,0.162,11,-17.779,1,0.0311,0.974,0.93,0.112,0.0703,105.003,607872,4
1934,Labrinth,McKay & Cassie,6PCSrc5dBKYHSQ3SutCqgw,63,0.744,0.461,5,-3.916,0,0.027,0.0407,0.000323,0.0582,0.391,97.923,92566,3
1935,Labrinth,Maddy's Story,46t9HW58eEYPjB7517C7A8,58,0.823,0.334,6,-13.714,0,0.0401,0.538,0.864,0.106,0.0827,119.944,291979,4
1936,Labrinth,The Lake,2cyUIoPzLmFVLN6hw1Kk84,59,0.219,0.243,2,-20.784,1,0.0484,0.722,0.905,0.0904,0.0792,142.669,225747,3
1937,Labrinth,Gangster,0Pa8sgK7rrFAOLoU10eC13,65,0.771,0.675,5,-8.738,1,0.401,0.652,0.0521,0.303,0.243,134.929,150632,4
1938,Labrinth,Demanding Excellence,0Hvvs3VDBQzJ6ksSLA7l4G,58,0.695,0.333,6,-11.082,0,0.0667,0.672,0.952,0.113,0.0596,93.895,210837,4
1939,Labrinth,WTF Are We Talking For,096eU6V7NOWbfgIz7r153d,70,0.812,0.712,4,-7.878,1,0.373,0.81,0.169,0.102,0.324,136.436,171050,3
